FIPS Code,Geography,Year,Program Type,Population
36105,SullivanCounty,1994,Intercensal Population Estimate,72152
36107,TiogaCounty,1994,Intercensal Population Estimate,53259
36109,TompkinsCounty,1994,Intercensal Population Estimate,96409
36111,UlsterCounty,1994,Intercensal Population Estimate,172252
36113,WarrenCounty,1994,Intercensal Population Estimate,61923
36115,WashingtonCounty,1994,Intercensal Population Estimate,60860
36117,WayneCounty,1994,Intercensal Population Estimate,92203
36119,WestchesterCounty,1994,Intercensal Population Estimate,893531
36121,WyomingCounty,1994,Intercensal Population Estimate,43521
36123,YatesCounty,1994,Intercensal Population Estimate,23922
36000,NewYorkState,1993,Intercensal Population Estimate,18374954
36001,AlbanyCounty,1993,Intercensal Population Estimate,298592
36003,AlleganyCounty,1993,Intercensal Population Estimate,50807
36005,BronxCounty,1993,Intercensal Population Estimate,1238907
36007,BroomeCounty,1993,Intercensal Population Estimate,212756
36009,CattaraugusCounty,1993,Intercensal Population Estimate,85523
36011,CayugaCounty,1993,Intercensal Population Estimate,82959
36013,ChautauquaCounty,1993,Intercensal Population Estimate,143131
36015,ChemungCounty,1993,Intercensal Population Estimate,94711
36017,ChenangoCounty,1993,Intercensal Population Estimate,52552
36019,ClintonCounty,1993,Intercensal Population Estimate,86420
36021,ColumbiaCounty,1993,Intercensal Population Estimate,63428
36023,CortlandCounty,1993,Intercensal Population Estimate,49584
36025,DelawareCounty,1993,Intercensal Population Estimate,48387
36027,DutchessCounty,1993,Intercensal Population Estimate,265585
36029,ErieCounty,1993,Intercensal Population Estimate,977751
36031,EssexCounty,1993,Intercensal Population Estimate,38060
36033,FranklinCounty,1993,Intercensal Population Estimate,49350
36035,FultonCounty,1993,Intercensal Population Estimate,55122
36037,GeneseeCounty,1993,Intercensal Population Estimate,61164
36039,GreeneCounty,1993,Intercensal Population Estimate,46716
36041,HamiltonCounty,1993,Intercensal Population Estimate,5318
36043,HerkimerCounty,1993,Intercensal Population Estimate,66926
36045,JeffersonCounty,1993,Intercensal Population Estimate,114874
36047,KingsCounty,1993,Intercensal Population Estimate,2347687
36049,LewisCounty,1993,Intercensal Population Estimate,27158
36051,LivingstonCounty,1993,Intercensal Population Estimate,63773
36053,MadisonCounty,1993,Intercensal Population Estimate,70585
36055,MonroeCounty,1993,Intercensal Population Estimate,733968
36057,MontgomeryCounty,1993,Intercensal Population Estimate,51807
36059,NassauCounty,1993,Intercensal Population Estimate,1304543
36061,NewYorkCounty,1993,Intercensal Population Estimate,1493582
36063,NiagaraCounty,1993,Intercensal Population Estimate,222993
36065,OneidaCounty,1993,Intercensal Population Estimate,252682
36067,OnondagaCounty,1993,Intercensal Population Estimate,474922
36069,OntarioCounty,1993,Intercensal Population Estimate,98327
36071,OrangeCounty,1993,Intercensal Population Estimate,318999
36073,OrleansCounty,1993,Intercensal Population Estimate,43850
36075,OswegoCounty,1993,Intercensal Population Estimate,124802
36077,OtsegoCounty,1993,Intercensal Population Estimate,61537
36079,PutnamCounty,1993,Intercensal Population Estimate,87948
36081,QueensCounty,1993,Intercensal Population Estimate,2023400
36083,RensselaerCounty,1993,Intercensal Population Estimate,156232
36085,RichmondCounty,1993,Intercensal Population Estimate,402590
36087,RocklandCounty,1993,Intercensal Population Estimate,272523
36089,St.LawrenceCounty,1993,Intercensal Population Estimate,114867
36091,SaratogaCounty,1993,Intercensal Population Estimate,189404
36093,SchenectadyCounty,1993,Intercensal Population Estimate,150979
36095,SchoharieCounty,1993,Intercensal Population Estimate,32605
36097,SchuylerCounty,1993,Intercensal Population Estimate,18965
36099,SenecaCounty,1993,Intercensal Population Estimate,32871
36101,SteubenCounty,1993,Intercensal Population Estimate,100550
36103,SuffolkCounty,1993,Intercensal Population Estimate,1346667
36105,SullivanCounty,1993,Intercensal Population Estimate,72145
36107,TiogaCounty,1993,Intercensal Population Estimate,53237
36109,TompkinsCounty,1993,Intercensal Population Estimate,96122
36111,UlsterCounty,1993,Intercensal Population Estimate,172594
36113,WarrenCounty,1993,Intercensal Population Estimate,61670
36115,WashingtonCounty,1993,Intercensal Population Estimate,60902
36117,WayneCounty,1993,Intercensal Population Estimate,91779
36119,WestchesterCounty,1993,Intercensal Population Estimate,890061
36121,WyomingCounty,1993,Intercensal Population Estimate,43474
36123,YatesCounty,1993,Intercensal Population Estimate,23531
36000,NewYorkState,1992,Intercensal Population Estimate,18246653
36001,AlbanyCounty,1992,Intercensal Population Estimate,296913
36003,AlleganyCounty,1992,Intercensal Population Estimate,50967
36005,BronxCounty,1992,Intercensal Population Estimate,1223153
36007,BroomeCounty,1992,Intercensal Population Estimate,213460
36009,CattaraugusCounty,1992,Intercensal Population Estimate,85326
36011,CayugaCounty,1992,Intercensal Population Estimate,82889
36013,ChautauquaCounty,1992,Intercensal Population Estimate,142603
36015,ChemungCounty,1992,Intercensal Population Estimate,94954
36017,ChenangoCounty,1992,Intercensal Population Estimate,52341
36019,ClintonCounty,1992,Intercensal Population Estimate,85555
36021,ColumbiaCounty,1992,Intercensal Population Estimate,63228
36023,CortlandCounty,1992,Intercensal Population Estimate,49500
36025,DelawareCounty,1992,Intercensal Population Estimate,48021
36027,DutchessCounty,1992,Intercensal Population Estimate,264450
36029,ErieCounty,1992,Intercensal Population Estimate,976538
36031,EssexCounty,1992,Intercensal Population Estimate,37619
36033,FranklinCounty,1992,Intercensal Population Estimate,48702
36035,FultonCounty,1992,Intercensal Population Estimate,54814
36037,GeneseeCounty,1992,Intercensal Population Estimate,60856
36039,GreeneCounty,1992,Intercensal Population Estimate,46243
36041,HamiltonCounty,1992,Intercensal Population Estimate,5366
36043,HerkimerCounty,1992,Intercensal Population Estimate,66602
36045,JeffersonCounty,1992,Intercensal Population Estimate,114463
36047,KingsCounty,1992,Intercensal Population Estimate,2327759
36049,LewisCounty,1992,Intercensal Population Estimate,27165
36051,LivingstonCounty,1992,Intercensal Population Estimate,63512
36053,MadisonCounty,1992,Intercensal Population Estimate,70660
36055,MonroeCounty,1992,Intercensal Population Estimate,729060
36057,MontgomeryCounty,1992,Intercensal Population Estimate,51928
36059,NassauCounty,1992,Intercensal Population Estimate,1299575
36061,NewYorkCounty,1992,Intercensal Population Estimate,1485877
36063,NiagaraCounty,1992,Intercensal Population Estimate,221952
36065,OneidaCounty,1992,Intercensal Population Estimate,253819
36067,OnondagaCounty,1992,Intercensal Population Estimate,473971
36069,OntarioCounty,1992,Intercensal Population Estimate,97623
36071,OrangeCounty,1992,Intercensal Population Estimate,315957
36073,OrleansCounty,1992,Intercensal Population Estimate,43674
36075,OswegoCounty,1992,Intercensal Population Estimate,123857
36077,OtsegoCounty,1992,Intercensal Population Estimate,61195
36079,PutnamCounty,1992,Intercensal Population Estimate,86828
36081,QueensCounty,1992,Intercensal Population Estimate,1996512
36083,RensselaerCounty,1992,Intercensal Population Estimate,156266
36085,RichmondCounty,1992,Intercensal Population Estimate,395643
36087,RocklandCounty,1992,Intercensal Population Estimate,269753
36089,St.LawrenceCounty,1992,Intercensal Population Estimate,114054
36091,SaratogaCounty,1992,Intercensal Population Estimate,187445
36093,SchenectadyCounty,1992,Intercensal Population Estimate,151002
36095,SchoharieCounty,1992,Intercensal Population Estimate,32659
36097,SchuylerCounty,1992,Intercensal Population Estimate,18907
36099,SenecaCounty,1992,Intercensal Population Estimate,33518
36101,SteubenCounty,1992,Intercensal Population Estimate,100232
36103,SuffolkCounty,1992,Intercensal Population Estimate,1336663
36105,SullivanCounty,1992,Intercensal Population Estimate,71416
36107,TiogaCounty,1992,Intercensal Population Estimate,53111
36109,TompkinsCounty,1992,Intercensal Population Estimate,95685
36111,UlsterCounty,1992,Intercensal Population Estimate,170872
36113,WarrenCounty,1992,Intercensal Population Estimate,60808
36115,WashingtonCounty,1992,Intercensal Population Estimate,60482
36117,WayneCounty,1992,Intercensal Population Estimate,90896
36119,WestchesterCounty,1992,Intercensal Population Estimate,885146
36121,WyomingCounty,1992,Intercensal Population Estimate,43397
36123,YatesCounty,1992,Intercensal Population Estimate,23211
36000,NewYorkState,1991,Intercensal Population Estimate,18122510
36001,AlbanyCounty,1991,Intercensal Population Estimate,295530
36003,AlleganyCounty,1991,Intercensal Population Estimate,50935
36005,BronxCounty,1991,Intercensal Population Estimate,1214835
36007,BroomeCounty,1991,Intercensal Population Estimate,212820
36009,CattaraugusCounty,1991,Intercensal Population Estimate,84961
36011,CayugaCounty,1991,Intercensal Population Estimate,82880
36013,ChautauquaCounty,1991,Intercensal Population Estimate,142680
36015,ChemungCounty,1991,Intercensal Population Estimate,95001
36017,ChenangoCounty,1991,Intercensal Population Estimate,52160
36019,ClintonCounty,1991,Intercensal Population Estimate,86086
36021,ColumbiaCounty,1991,Intercensal Population Estimate,62967
36023,CortlandCounty,1991,Intercensal Population Estimate,49280
36025,DelawareCounty,1991,Intercensal Population Estimate,47733
36027,DutchessCounty,1991,Intercensal Population Estimate,261952
36029,ErieCounty,1991,Intercensal Population Estimate,973280
36031,EssexCounty,1991,Intercensal Population Estimate,37593
36033,FranklinCounty,1991,Intercensal Population Estimate,47886
36035,FultonCounty,1991,Intercensal Population Estimate,54744
36037,GeneseeCounty,1991,Intercensal Population Estimate,60529
36039,GreeneCounty,1991,Intercensal Population Estimate,45298
36041,HamiltonCounty,1991,Intercensal Population Estimate,5362
36043,HerkimerCounty,1991,Intercensal Population Estimate,66344
36045,JeffersonCounty,1991,Intercensal Population Estimate,112911
36047,KingsCounty,1991,Intercensal Population Estimate,2312518
36049,LewisCounty,1991,Intercensal Population Estimate,27043
36051,LivingstonCounty,1991,Intercensal Population Estimate,62631
36053,MadisonCounty,1991,Intercensal Population Estimate,70021
36055,MonroeCounty,1991,Intercensal Population Estimate,721362
36057,MontgomeryCounty,1991,Intercensal Population Estimate,51896
36059,NassauCounty,1991,Intercensal Population Estimate,1293072
36061,NewYorkCounty,1991,Intercensal Population Estimate,1483644
36063,NiagaraCounty,1991,Intercensal Population Estimate,221712
36065,OneidaCounty,1991,Intercensal Population Estimate,253064
36067,OnondagaCounty,1991,Intercensal Population Estimate,472463
36069,OntarioCounty,1991,Intercensal Population Estimate,96514
36071,OrangeCounty,1991,Intercensal Population Estimate,312038
36073,OrleansCounty,1991,Intercensal Population Estimate,42432
36075,OswegoCounty,1991,Intercensal Population Estimate,123134
36077,OtsegoCounty,1991,Intercensal Population Estimate,60729
36079,PutnamCounty,1991,Intercensal Population Estimate,85488
36081,QueensCounty,1991,Intercensal Population Estimate,1975556
36083,RensselaerCounty,1991,Intercensal Population Estimate,155039
36085,RichmondCounty,1991,Intercensal Population Estimate,387948
36087,RocklandCounty,1991,Intercensal Population Estimate,267800
36089,St.LawrenceCounty,1991,Intercensal Population Estimate,113052
36091,SaratogaCounty,1991,Intercensal Population Estimate,184633
36093,SchenectadyCounty,1991,Intercensal Population Estimate,150616
36095,SchoharieCounty,1991,Intercensal Population Estimate,32454
36097,SchuylerCounty,1991,Intercensal Population Estimate,18820
36099,SenecaCounty,1991,Intercensal Population Estimate,33768
36101,SteubenCounty,1991,Intercensal Population Estimate,99835
36103,SuffolkCounty,1991,Intercensal Population Estimate,1326777
36105,SullivanCounty,1991,Intercensal Population Estimate,70347
36107,TiogaCounty,1991,Intercensal Population Estimate,52812
36109,TompkinsCounty,1991,Intercensal Population Estimate,95283
36111,UlsterCounty,1991,Intercensal Population Estimate,168869
36113,WarrenCounty,1991,Intercensal Population Estimate,60166
36115,WashingtonCounty,1991,Intercensal Population Estimate,60120
36117,WayneCounty,1991,Intercensal Population Estimate,90222
36119,WestchesterCounty,1991,Intercensal Population Estimate,878615
36121,WyomingCounty,1991,Intercensal Population Estimate,43163
36123,YatesCounty,1991,Intercensal Population Estimate,23087
36000,NewYorkState,1990,Census Base Population,17990778
36001,AlbanyCounty,1990,Census Base Population,292812
36003,AlleganyCounty,1990,Census Base Population,50470
36005,BronxCounty,1990,Census Base Population,1203789
36007,BroomeCounty,1990,Census Base Population,212160
36009,CattaraugusCounty,1990,Census Base Population,84234
36011,CayugaCounty,1990,Census Base Population,82313
36013,ChautauquaCounty,1990,Census Base Population,141895
36015,ChemungCounty,1990,Census Base Population,95195
36017,ChenangoCounty,1990,Census Base Population,51768
36019,ClintonCounty,1990,Census Base Population,85969
36021,ColumbiaCounty,1990,Census Base Population,62982
36023,CortlandCounty,1990,Census Base Population,48963
36025,DelawareCounty,1990,Census Base Population,47352
36027,DutchessCounty,1990,Census Base Population,259462
36029,ErieCounty,1990,Census Base Population,968584
36031,EssexCounty,1990,Census Base Population,37152
36033,FranklinCounty,1990,Census Base Population,46540
36035,FultonCounty,1990,Census Base Population,54191
36037,GeneseeCounty,1990,Census Base Population,60060
36039,GreeneCounty,1990,Census Base Population,44739
36041,HamiltonCounty,1990,Census Base Population,5279
36043,HerkimerCounty,1990,Census Base Population,65809
36045,JeffersonCounty,1990,Census Base Population,110943
36047,KingsCounty,1990,Census Base Population,2300664
36049,LewisCounty,1990,Census Base Population,26796
36051,LivingstonCounty,1990,Census Base Population,62372
36053,MadisonCounty,1990,Census Base Population,69166
36055,MonroeCounty,1990,Census Base Population,713968
36057,MontgomeryCounty,1990,Census Base Population,51981
36059,NassauCounty,1990,Census Base Population,1287873
36061,NewYorkCounty,1990,Census Base Population,1487536
36063,NiagaraCounty,1990,Census Base Population,220756
36065,OneidaCounty,1990,Census Base Population,250836
36067,OnondagaCounty,1990,Census Base Population,468973
36069,OntarioCounty,1990,Census Base Population,95101
36071,OrangeCounty,1990,Census Base Population,307571
36073,OrleansCounty,1990,Census Base Population,41846
36075,OswegoCounty,1990,Census Base Population,121785
36077,OtsegoCounty,1990,Census Base Population,60390
36079,PutnamCounty,1990,Census Base Population,83941
36081,QueensCounty,1990,Census Base Population,1951598
36083,RensselaerCounty,1990,Census Base Population,154429
