Agency,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,510",MB,PT,83,,$1.20 ,,0.14 ,,$107.85 ,,12.8 ,,$8.44 ,,$1.72 ,,,"$1,952,696 ",,"$13,774,167 ",,"1,632,656 ",,"127,716 ",,"8,029,586 ",,"1,617,218 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,510",DR,DO,8,,$1.58 ,,0.08 ,,$52.03 ,,2.6 ,,$19.84 ,,$3.13 ,,,"$68,917 ",,"$863,641 ",,"43,530 ",,"16,598 ",,"276,053 ",,"187,551 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,510",VP,DO,567,,$1.64 ,,0.43 ,,$23.17 ,,6.1 ,,$3.79 ,,$0.17 ,,,"$2,479,123 ",,"$5,714,173 ",,"1,507,667 ",,"246,572 ",,"34,117,244 ",,"7,256,477 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,510",MB,DO,553,,$1.22 ,,0.17 ,,$114.32 ,,16.3 ,,$7.03 ,,$1.12 ,,,"$31,683,921 ",,"$183,141,256 ",,"26,040,771 ",,"1,601,968 ",,"163,060,559 ",,"22,598,654 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,510",DT,PT,48,,$5.14 ,,0.15 ,,$88.69 ,,2.6 ,,$34.53 ,,$4.70 ,,,"$499,695 ",,"$3,355,884 ",,"97,176 ",,"37,838 ",,"713,837 ",,"683,346 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,510",DR,PT,251,,$1.55 ,,0.06 ,,$80.53 ,,3.3 ,,$24.33 ,,$3.63 ,,,"$1,370,024 ",,"$21,559,918 ",,"886,056 ",,"267,735 ",,"5,936,929 ",,"3,891,259 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,495",DT,PT,93,,$3.38 ,,0.26 ,,$64.96 ,,5.0 ,,$12.87 ,,$4.19 ,,,"$530,687 ",,"$2,023,702 ",,"157,185 ",,"31,155 ",,"482,572 ",,"451,901 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,495",CB,DO,6,,$1.53 ,,0.11 ,,$167.33 ,,11.8 ,,$14.17 ,,$0.69 ,,,"$163,658 ",,"$1,513,458 ",,"106,831 ",,"9,045 ",,"2,190,498 ",,"216,160 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,495",VP,PT,546,,$4.77 ,,1.00 ,,$25.10 ,,5.2 ,,$4.79 ,,$0.14 ,,,"$6,116,817 ",,"$6,145,300 ",,"1,281,733 ",,"244,825 ",,"43,993,911 ",,"9,209,531 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,495",DR,PT,401,,$4.44 ,,0.09 ,,$101.99 ,,2.1 ,,$48.84 ,,$4.39 ,,,"$6,610,251 ",,"$72,775,552 ",,"1,490,193 ",,"713,591 ",,"16,571,985 ",,"11,517,869 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,495",MB,DO,234,,$1.10 ,,0.24 ,,$132.80 ,,28.4 ,,$4.67 ,,$1.22 ,,,"$29,666,932 ",,"$125,763,540 ",,"26,928,446 ",,"946,984 ",,"103,488,637 ",,"11,096,815 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,495",CB,PT,21,,$1.31 ,,0.07 ,,$115.39 ,,5.8 ,,$19.82 ,,$1.09 ,,,"$143,582 ",,"$2,178,937 ",,"109,928 ",,"18,883 ",,"1,993,024 ",,"385,478 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,495",MB,PT,194,,$0.98 ,,0.19 ,,$98.51 ,,19.4 ,,$5.09 ,,$1.34 ,,,"$11,942,696 ",,"$61,680,909 ",,"12,127,541 ",,"626,110 ",,"45,960,212 ",,"7,659,726 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,457",MB,DO,485,,$1.08 ,,0.20 ,,$159.59 ,,29.7 ,,$5.37 ,,$1.11 ,,,"$51,718,021 ",,"$256,545,975 ",,"47,758,949 ",,"1,607,540 ",,"230,220,501 ",,"21,081,198 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,457",DR,PT,434,,$3.27 ,,0.08 ,,$69.91 ,,1.6 ,,$42.92 ,,$4.90 ,,,"$4,008,854 ",,"$52,633,906 ",,"1,226,319 ",,"752,928 ",,"10,744,485 ",,"11,893,494 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,457",MB,PT,355,,$1.10 ,,0.27 ,,$76.74 ,,18.5 ,,$4.14 ,,$1.06 ,,,"$25,099,917 ",,"$94,393,352 ",,"22,781,565 ",,"1,230,102 ",,"89,162,452 ",,"14,913,711 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,457",CR,PT,20,,$3.25 ,,0.46 ,,$760.16 ,,107.6 ,,$7.06 ,,$0.53 ,,,"$24,768,171 ",,"$53,819,261 ",,"7,619,589 ",,"70,800 ",,"101,771,560 ",,"2,563,181 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,457",LR,DO,163,,$1.49 ,,0.31 ,,$169.83 ,,35.2 ,,$4.83 ,,$0.68 ,,,"$37,636,009 ",,"$122,305,271 ",,"25,322,058 ",,"720,150 ",,"180,411,468 ",,"11,758,421 ",,No,,,,,,
Puerto Rico Highway and Transportation Authority - Público,San Juan,PR,4105,40105,State Government Unit or Department of Transportation,Full Reporter,"2,148,346 ","1,426",PB,PT,"1,426",,$1.51 ,,0.96 ,,$19.77 ,,12.6 ,,$1.58 ,,$0.39 ,,,"$19,437,304 ",,"$20,301,733 ",,"12,888,313 ",,"1,026,778 ",,"52,179,019 ",,"11,510,317 ",,No,,,,,,
"County of Miami-Dade , dba: Transportation & Public Work",Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,396",CB,PT,9,,$0.75 ,,0.03 ,,$222.52 ,,8.9 ,,$25.13 ,,$0.65 ,,,"$216,851 ",,"$7,292,542 ",,"290,160 ",,"32,772 ",,"11,238,427 ",,"1,037,780 ",,No,,,,,,
"County of Miami-Dade , dba: Transportation & Public Work",Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,396",HR,DO,76,,$0.79 ,,0.15 ,,$292.07 ,,56.3 ,,$5.18 ,,$0.71 ,,,"$15,124,286 ",,"$99,282,985 ",,"19,150,308 ",,"339,929 ",,"139,494,732 ",,"7,384,249 ",,No,,,,,,
"County of Miami-Dade , dba: Transportation & Public Work",Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,396",MB,DO,646,,$1.22 ,,0.17 ,,$179.65 ,,25.4 ,,$7.07 ,,$1.15 ,,,"$61,526,944 ",,"$357,853,000 ",,"50,638,153 ",,"1,991,901 ",,"310,897,388 ",,"25,326,531 ",,No,,,,,,
"County of Miami-Dade , dba: Transportation & Public Work",Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,396",MB,PT,45,,$1.28 ,,0.29 ,,$48.64 ,,11.2 ,,$4.35 ,,$0.84 ,,,"$1,064,420 ",,"$3,617,574 ",,"831,603 ",,"74,368 ",,"4,325,111 ",,"848,633 ",,No,,,,,,
"County of Miami-Dade , dba: Transportation & Public Work",Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,396",DR,PT,375,,$3.40 ,,0.11 ,,$48.53 ,,1.5 ,,$31.98 ,,$2.46 ,,,"$5,920,565 ",,"$55,735,134 ",,"1,743,023 ",,"1,148,425 ",,"22,663,508 ",,"13,549,257 ",,No,,,,,,
"County of Miami-Dade , dba: Transportation & Public Work",Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,396",VP,PT,224,,$3.00 ,,0.97 ,,$15.79 ,,5.1 ,,$3.10 ,,$0.10 ,,,"$1,451,748 ",,"$1,502,441 ",,"484,458 ",,"95,166 ",,"15,412,476 ",,"3,521,574 ",,No,,,,,,
"County of Miami-Dade , dba: Transportation & Public Work",Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,396",MG,DO,21,,$0.00 ,,0.00 ,,$258.28 ,,81.0 ,,$3.19 ,,$3.49 ,,,$0 ,,"$28,069,082 ",,"8,802,523 ",,"108,676 ",,"8,038,902 ",,"1,108,496 ",,No,,,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,168",MB,PT,9,,$1.51 ,,0.23 ,,$90.50 ,,14.0 ,,$6.46 ,,$5.39 ,,,"$604,607 ",,"$2,580,979 ",,"399,621 ",,"28,520 ",,"479,073 ",,"182,959 ",,No,,,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,168",FB,PT,2,,$1.46 ,,0.06 ,,"$1,064.59 ",,44.3 ,,$24.01 ,,$5.84 ,,,"$240,153 ",,"$3,950,685 ",,"164,524 ",,"3,711 ",,"676,061 ",,"43,222 ",,No,,,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,168",CR,DO,"1,157",,$8.06 ,,0.59 ,,$576.74 ,,42.1 ,,$13.70 ,,$0.58 ,,,"$740,271,044 ",,"$1,258,638,462 ",,"91,873,366 ",,"2,182,316 ",,"2,154,521,183 ",,"67,798,388 ",,No,,,,,,
Access Services  ,El Monte,CA,9157,90157,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,144",DR,PT,580,,$2.21 ,,0.07 ,,$53.18 ,,1.6 ,,$33.10 ,,$2.84 ,,,"$4,913,876 ",,"$73,459,017 ",,"2,227,184 ",,"1,386,063 ",,"25,915,355 ",,"19,967,604 ",,No,,,,,,
Access Services  ,El Monte,CA,9157,90157,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,144",DT,PT,564,,$2.29 ,,0.07 ,,$91.03 ,,2.6 ,,$34.54 ,,$2.36 ,,,"$4,932,183 ",,"$74,467,559 ",,"2,156,072 ",,"818,035 ",,"31,505,047 ",,"17,935,869 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,113",LR,DO,92,,$1.01 ,,0.25 ,,$197.14 ,,49.4 ,,$3.99 ,,$0.80 ,,,"$18,089,935 ",,"$71,414,293 ",,"17,899,716 ",,"362,257 ",,"89,112,550 ",,"6,655,535 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,113",DR,DO,67,,$1.42 ,,0.03 ,,$103.86 ,,2.2 ,,$47.85 ,,$4.49 ,,,"$348,554 ",,"$11,773,014 ",,"246,064 ",,"113,351 ",,"2,623,078 ",,"1,759,473 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,113",MB,PT,6,,$0.20 ,,0.01 ,,$88.29 ,,4.1 ,,$21.52 ,,$7.10 ,,,"$13,111 ",,"$1,395,392 ",,"64,852 ",,"15,804 ",,"196,496 ",,"210,359 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,113",CR,DO,50,,$1.45 ,,0.17 ,,$263.28 ,,30.8 ,,$8.54 ,,$0.33 ,,,"$7,375,985 ",,"$43,421,951 ",,"5,082,168 ",,"164,930 ",,"129,673,508 ",,"5,429,232 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,113",DR,PT,45,,$0.35 ,,0.01 ,,$103.34 ,,2.2 ,,$46.54 ,,$3.56 ,,,"$51,912 ",,"$6,922,557 ",,"148,752 ",,"66,991 ",,"1,944,598 ",,"1,039,455 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,113",CB,DO,43,,$0.93 ,,0.06 ,,$209.97 ,,13.7 ,,$15.32 ,,$0.70 ,,,"$521,819 ",,"$8,635,671 ",,"563,563 ",,"41,128 ",,"12,395,920 ",,"1,066,181 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,113",MB,DO,412,,$0.94 ,,0.13 ,,$112.94 ,,15.5 ,,$7.30 ,,$1.75 ,,,"$17,775,145 ",,"$138,606,269 ",,"18,996,520 ",,"1,227,254 ",,"79,147,942 ",,"16,634,864 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,113",VP,DO,398,,$3.36 ,,0.21 ,,$111.24 ,,7.0 ,,$15.99 ,,$0.44 ,,,"$3,946,125 ",,"$18,784,904 ",,"1,174,696 ",,"168,866 ",,"43,052,589 ",,"6,354,828 ",,No,,,,,,
MTA Bus Company,New York,NY,2188,20188,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,111",MB,DO,"1,111",,$1.61 ,,0.30 ,,$227.42 ,,42.5 ,,$5.35 ,,$1.93 ,,,"$220,887,114 ",,"$736,516,216 ",,"137,618,503 ",,"3,238,548 ",,"381,346,415 ",,"26,408,380 ",,No,,,,,,
"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,9136,90136,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,629,114 ","1,070",DT,PT,390,,$3.18 ,,0.07 ,,$74.87 ,,1.6 ,,$46.93 ,,$4.20 ,,,"$1,627,300 ",,"$24,006,631 ",,"511,577 ",,"320,659 ",,"5,713,526 ",,"6,509,175 ",,No,,,,,,
"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,9136,90136,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,629,114 ","1,070",VP,PT,388,,$3.06 ,,0.79 ,,$25.60 ,,6.6 ,,$3.90 ,,$0.10 ,,,"$3,173,220 ",,"$4,034,117 ",,"1,035,502 ",,"157,574 ",,"41,156,748 ",,"6,387,906 ",,No,,,,,,
"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,9136,90136,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,629,114 ","1,070",MB,PT,292,,$0.69 ,,0.11 ,,$89.21 ,,14.5 ,,$6.16 ,,$1.38 ,,,"$10,120,526 ",,"$90,722,984 ",,"14,730,245 ",,"1,016,910 ",,"65,696,893 ",,"12,823,615 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,062",MB,DO,537,,$0.90 ,,0.10 ,,$119.10 ,,13.5 ,,$8.82 ,,$2.12 ,,,"$26,994,603 ",,"$264,718,381 ",,"30,011,020 ",,"2,222,726 ",,"125,148,127 ",,"28,168,716 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,062",CR,PT,23,,$4.28 ,,0.30 ,,$399.84 ,,27.6 ,,$14.46 ,,$0.74 ,,,"$8,725,020 ",,"$29,486,784 ",,"2,038,947 ",,"73,746 ",,"39,672,828 ",,"1,627,050 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,062",SR,DO,2,,$0.00 ,,0.00 ,,$179.98 ,,11.0 ,,$16.40 ,,$10.93 ,,,$0 ,,"$2,440,667 ",,"148,828 ",,"13,561 ",,"223,374 ",,"93,551 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,062",VP,PT,174,,$2.72 ,,0.95 ,,$17.34 ,,6.1 ,,$2.85 ,,$0.07 ,,,"$1,316,194 ",,"$1,379,420 ",,"483,243 ",,"79,552 ",,"18,572,868 ",,"3,031,554 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,062",DT,PT,115,,$2.48 ,,0.06 ,,$59.77 ,,1.6 ,,$38.33 ,,$2.85 ,,,"$1,308,224 ",,"$20,195,867 ",,"526,891 ",,"337,873 ",,"7,084,735 ",,"5,850,754 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,062",LR,DO,109,,$0.90 ,,0.14 ,,$417.80 ,,63.0 ,,$6.63 ,,$0.82 ,,,"$25,979,885 ",,"$191,495,581 ",,"28,873,235 ",,"458,345 ",,"232,288,823 ",,"10,236,821 ",,No,,,,,,
"Northeast Illinois Regional Commuter Railroad Corporation, dba: Metra",Chicago,IL,5118,50118,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,062",CR,DO,"1,062",,$5.41 ,,0.49 ,,$524.72 ,,47.1 ,,$11.13 ,,$0.50 ,,,"$370,028,145 ",,"$761,950,311 ",,"68,446,239 ",,"1,452,101 ",,"1,518,703,416 ",,"43,674,979 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,062",DR,PT,102,,$2.48 ,,0.05 ,,$85.16 ,,1.8 ,,$46.63 ,,$4.23 ,,,"$885,456 ",,"$16,629,232 ",,"356,620 ",,"195,261 ",,"3,932,331 ",,"2,407,024 ",,No,,,,,,
MTA Long Island Rail Road,Jamaica,NY,2100,20100,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,026",CR,DO,"1,026",,$7.02 ,,0.50 ,,$706.54 ,,50.3 ,,$14.05 ,,$0.44 ,,,"$740,646,842 ",,"$1,482,474,624 ",,"105,538,101 ",,"2,098,218 ",,"3,405,961,936 ",,"66,508,822 ",,No,,,,,,
"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,5182,50182,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,025",DR,PT,914,,$2.83 ,,0.07 ,,$67.50 ,,1.7 ,,$39.79 ,,$4.14 ,,,"$10,875,666 ",,"$153,053,551 ",,"3,846,989 ",,"2,267,498 ",,"36,963,176 ",,"31,061,479 ",,No,,,,,,
"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,5182,50182,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,025",DT,PT,111,,$2.33 ,,0.07 ,,$66.78 ,,1.9 ,,$34.92 ,,$3.75 ,,,"$485,917 ",,"$7,285,425 ",,"208,626 ",,"109,091 ",,"1,940,237 ",,"1,660,375 ",,No,,,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ","1,014",MB,DO,493,,$0.80 ,,0.26 ,,$182.78 ,,59.8 ,,$3.05 ,,$1.55 ,,,"$89,852,474 ",,"$341,478,471 ",,"111,809,076 ",,"1,868,233 ",,"220,051,925 ",,"14,626,744 ",,No,,,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ","1,014",CC,DO,27,,$4.26 ,,0.39 ,,$467.83 ,,43.3 ,,$10.81 ,,$8.63 ,,,"$26,834,155 ",,"$68,020,768 ",,"6,292,346 ",,"145,396 ",,"7,880,988 ",,"298,274 ",,No,,,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ","1,014",SR,DO,23,,$0.80 ,,0.19 ,,$325.46 ,,77.6 ,,$4.19 ,,$2.92 ,,,"$6,007,713 ",,"$31,341,891 ",,"7,475,775 ",,"96,300 ",,"10,735,370 ",,"457,759 ",,No,,,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ","1,014",TB,DO,186,,$0.80 ,,0.23 ,,$205.39 ,,57.5 ,,$3.57 ,,$2.62 ,,,"$39,538,150 ",,"$175,618,274 ",,"49,199,803 ",,"855,063 ",,"67,071,940 ",,"5,250,293 ",,No,,,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ","1,014",LR,DO,146,,$0.80 ,,0.18 ,,$397.20 ,,89.5 ,,$4.44 ,,$1.62 ,,,"$40,047,477 ",,"$221,060,950 ",,"49,833,591 ",,"556,545 ",,"136,717,088 ",,"5,324,769 ",,No,,,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ","1,014",DR,PT,139,,$2.75 ,,0.06 ,,$82.15 ,,1.7 ,,$47.81 ,,$7.67 ,,,"$1,227,070 ",,"$21,304,495 ",,"445,651 ",,"259,338 ",,"2,776,611 ",,"1,826,069 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",961,MB,DO,561,,$1.13 ,,0.23 ,,$144.60 ,,29.2 ,,$4.95 ,,$1.38 ,,,"$64,047,435 ",,"$280,711,908 ",,"56,690,101 ",,"1,941,327 ",,"203,723,813 ",,"21,327,681 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",961,DT,PT,55,,$8.62 ,,0.18 ,,$118.85 ,,2.5 ,,$47.52 ,,$3.85 ,,,"$949,204 ",,"$5,231,169 ",,"110,090 ",,"44,016 ",,"1,360,274 ",,"1,198,855 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",961,YR,PT,4,,$1.05 ,,0.06 ,,$967.42 ,,55.4 ,,$17.46 ,,$2.05 ,,,"$436,036 ",,"$7,234,359 ",,"414,273 ",,"7,478 ",,"3,534,689 ",,"161,503 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",961,DR,PT,225,,$8.62 ,,0.21 ,,$76.12 ,,1.9 ,,$40.32 ,,$4.36 ,,,"$7,751,154 ",,"$36,244,487 ",,"898,989 ",,"476,121 ",,"8,306,781 ",,"5,948,183 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",961,LR,DO,116,,$1.24 ,,0.32 ,,$240.69 ,,62.2 ,,$3.87 ,,$0.72 ,,,"$48,259,563 ",,"$150,694,667 ",,"38,919,828 ",,"626,091 ",,"210,180,550 ",,"8,932,446 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",933,MB,DO,603,,$1.48 ,,0.26 ,,$188.43 ,,32.8 ,,$5.74 ,,$1.37 ,,,"$79,575,413 ",,"$308,367,401 ",,"53,733,622 ",,"1,636,544 ",,"225,092,162 ",,"21,183,003 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",933,LR,DO,58,,$1.27 ,,0.15 ,,$392.06 ,,44.9 ,,$8.72 ,,$2.21 ,,,"$9,696,650 ",,"$66,793,023 ",,"7,655,539 ",,"170,363 ",,"30,261,649 ",,"2,184,781 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",933,DR,PT,270,,$8.08 ,,0.32 ,,$61.23 ,,2.4 ,,$25.61 ,,$3.20 ,,,"$11,830,785 ",,"$37,500,282 ",,"1,464,260 ",,"612,460 ",,"11,706,990 ",,"9,247,647 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",933,IP,DO,2,,$1.06 ,,0.61 ,,$170.53 ,,97.8 ,,$1.74 ,,$14.91 ,,,"$648,929 ",,"$1,063,918 ",,"610,433 ",,"6,239 ",,"71,333 ",,"14,586 ",,No,,,,,,
