Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,619",VP,DO,664,,$1.96 ,,0.52 ,,$20.61 ,,5.4 ,,$3.79 ,,$0.18 ,,,"$3,267,864 ",,"$6,301,569 ",,"1,664,461 ",,"305,710 ",,"35,556,507 ",,"8,873,999 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,619",MB,DO,545,,$1.16 ,,0.18 ,,$120.37 ,,18.2 ,,$6.62 ,,$1.00 ,W,,"$30,780,367 ",,"$175,907,345 ",,"26,553,872 ",,"1,461,397 ",,"175,861,134 ",W,"20,561,982 ",,Yes,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,619",DR,PT,257,,$1.48 ,,0.07 ,,$73.24 ,,3.4 ,,$21.51 ,,$3.45 ,,,"$1,446,127 ",,"$21,037,631 ",,"978,145 ",,"287,260 ",,"6,101,883 ",,"4,419,578 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,619",MB,PT,92,,$1.10 ,,0.16 ,,$107.67 ,,15.3 ,,$7.05 ,,$1.45 ,,,"$2,036,617 ",,"$13,018,212 ",,"1,845,648 ",,"120,913 ",,"8,954,691 ",,"1,748,298 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,619",DT,PT,53,,$5.34 ,,0.18 ,,$75.52 ,,2.6 ,,$29.01 ,,$4.70 ,W,,"$410,280 ",,"$2,231,057 ",,"76,903 ",,"29,543 ",,"474,342 ",W,"474,342 ",,Yes,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,619",DR,DO,8,,$1.76 ,,0.11 ,,$48.01 ,,3.1 ,,$15.71 ,,$2.37 ,,,"$88,876 ",,"$795,082 ",,"50,606 ",,"16,560 ",,"335,568 ",,"208,494 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,558",VP,PT,510,,$4.60 ,,0.67 ,,$39.24 ,,5.7 ,,$6.85 ,,$0.20 ,,,"$5,985,767 ",,"$8,909,318 ",,"1,299,948 ",,"227,024 ",,"44,944,588 ",,"8,842,342 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,558",DR,PT,491,,$3.72 ,,0.08 ,,$104.08 ,,2.3 ,,$45.82 ,,$4.06 ,,,"$6,242,746 ",,"$76,868,868 ",,"1,677,499 ",,"738,583 ",,"18,945,973 ",,"12,314,143 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,558",MB,DO,266,,$1.01 ,,0.23 ,,$135.94 ,,31.2 ,,$4.36 ,,$1.29 ,,,"$32,454,570 ",,"$140,593,670 ",,"32,278,185 ",,"1,034,267 ",,"108,899,921 ",,"12,047,428 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,558",MB,PT,176,,$1.07 ,,0.20 ,,$101.47 ,,19.1 ,,$5.31 ,,$1.33 ,,,"$11,443,124 ",,"$56,796,039 ",,"10,690,254 ",,"559,754 ",,"42,617,048 ",,"7,100,169 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,558",DT,PT,86,,$3.45 ,,0.28 ,,$80.37 ,,6.5 ,,$12.42 ,,$4.11 ,,,"$371,488 ",,"$1,338,804 ",,"107,823 ",,"16,658 ",,"326,077 ",,"311,689 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,558",CB,PT,23,,$1.71 ,,0.14 ,,$116.52 ,,9.5 ,,$12.28 ,,$0.65 ,,,"$341,819 ",,"$2,461,141 ",,"200,363 ",,"21,122 ",,"3,808,375 ",,"460,535 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,558",CB,DO,6,,$1.95 ,,0.12 ,,$172.29 ,,10.9 ,,$15.87 ,,$0.66 ,,,"$200,380 ",,"$1,630,036 ",,"102,731 ",,"9,461 ",,"2,452,019 ",,"240,337 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,435",MB,DO,485,,$1.07 ,,0.24 ,,$147.96 ,,32.7 ,,$4.53 ,,$0.96 ,,,"$55,885,329 ",,"$237,381,105 ",,"52,424,010 ",,"1,604,376 ",,"247,429,094 ",,"21,607,916 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,435",DR,PT,404,,$4.18 ,,0.11 ,,$65.31 ,,1.7 ,,$38.26 ,,$4.32 ,,,"$4,952,199 ",,"$45,378,697 ",,"1,185,958 ",,"694,837 ",,"10,494,989 ",,"10,979,096 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,435",MB,PT,388,,$1.24 ,,0.30 ,,$71.28 ,,17.1 ,,$4.17 ,,$0.95 ,,,"$25,868,654 ",,"$86,850,423 ",,"20,828,342 ",,"1,218,364 ",,"91,129,357 ",,"15,151,733 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,435",LR,DO,140,,$1.78 ,,0.42 ,,$155.16 ,,36.5 ,,$4.26 ,,$0.50 ,,,"$43,808,216 ",,"$104,625,498 ",,"24,585,082 ",,"674,315 ",,"211,213,395 ",,"11,355,973 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,435",CR,PT,18,,$1.31 ,,0.12 ,,$619.79 ,,57.3 ,,$10.82 ,,$1.12 ,,,"$5,666,705 ",,"$46,714,223 ",,"4,317,405 ",,"75,371 ",,"41,853,964 ",,"1,663,629 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,181",MB,DO,709,,$1.32 ,,0.25 ,,$142.73 ,,26.7 ,,$5.34 ,,$0.97 ,,,"$85,770,902 ",,"$348,009,841 ",,"65,150,553 ",,"2,438,266 ",,"357,874,997 ",,"28,242,594 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,181",DR,PT,358,,$3.44 ,,0.11 ,,$46.72 ,,1.5 ,,$31.08 ,,$2.40 ,,,"$5,653,540 ",,"$51,071,628 ",,"1,643,345 ",,"1,093,260 ",,"21,288,787 ",,"13,339,934 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,181",HR,DO,84,,$0.89 ,,0.20 ,,$262.95 ,,58.3 ,,$4.51 ,,$0.62 ,,,"$19,160,013 ",,"$96,742,980 ",,"21,461,039 ",,"367,915 ",,"157,122,071 ",,"8,189,085 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,181",MG,DO,23,,$0.00 ,,0.00 ,,$234.96 ,,88.5 ,,$2.66 ,,$2.93 ,,,$0 ,,"$27,396,983 ",,"10,318,149 ",,"116,604 ",,"9,334,896 ",,"1,189,377 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,181",CB,PT,7,,$1.29 ,,0.08 ,,$214.80 ,,14.0 ,,$15.33 ,,$0.42 ,,,"$503,374 ",,"$5,965,518 ",,"389,214 ",,"27,773 ",,"14,298,622 ",,"798,674 ",,No,,,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,175",CR,DO,"1,164",,$8.05 ,,0.60 ,,$569.08 ,,42.4 ,,$13.43 ,,$0.46 ,,,"$694,640,173 ",,"$1,158,814,834 ",,"86,297,511 ",,"2,036,281 ",,"2,522,415,696 ",,"69,580,238 ",,No,,,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,175",MB,PT,9,,$1.23 ,,0.21 ,,$81.49 ,,13.7 ,,$5.97 ,,$18.52 ,,,"$471,329 ",,"$2,291,401 ",,"384,044 ",,"28,118 ",,"123,750 ",,"157,793 ",,No,,,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,175",FB,PT,2,,$1.33 ,,0.06 ,,$988.14 ,,45.0 ,,$21.96 ,,$5.39 ,,,"$254,450 ",,"$4,199,598 ",,"191,206 ",,"4,250 ",,"778,512 ",,"48,951 ",,No,,,,,,
MTA Bus Company,New York,NY,2188,20188,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,093",MB,DO,"1,093",,$1.69 ,,0.31 ,,$214.22 ,,39.1 ,,$5.48 ,,$1.87 ,,,"$212,483,271 ",,"$688,525,372 ",,"125,617,038 ",,"3,214,098 ",,"369,132,750 ",,"27,082,259 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,087",VP,DO,406,,$3.60 ,,1.46 ,,$19.26 ,,7.8 ,,$2.47 ,,$0.07 ,,,"$4,807,647 ",,"$3,293,814 ",,"1,333,780 ",,"171,054 ",,"49,245,855 ",,"6,518,150 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,087",MB,DO,391,,$1.04 ,,0.16 ,,$117.60 ,,17.9 ,,$6.59 ,,$1.45 ,,,"$20,195,637 ",,"$127,840,614 ",,"19,408,574 ",,"1,087,055 ",,"88,429,406 ",,"15,462,834 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,087",LR,DO,91,,$0.93 ,,0.27 ,,$189.33 ,,54.1 ,,$3.50 ,,$0.72 ,,,"$17,918,926 ",,"$67,203,390 ",,"19,220,024 ",,"354,954 ",,"93,503,112 ",,"6,668,973 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,087",DR,DO,61,,$1.48 ,,0.03 ,,$131.20 ,,2.4 ,,$53.73 ,,$5.54 ,,,"$357,599 ",,"$12,945,266 ",,"240,954 ",,"98,668 ",,"2,335,259 ",,"1,731,218 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,087",CR,DO,45,,$1.49 ,,0.15 ,,$289.71 ,,29.1 ,,$9.95 ,,$0.36 ,,,"$6,760,749 ",,"$45,231,732 ",,"4,545,849 ",,"156,128 ",,"125,131,274 ",,"5,401,304 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,087",DR,PT,44,,$0.44 ,,0.02 ,,$57.38 ,,2.3 ,,$24.83 ,,$1.88 ,,,"$64,417 ",,"$3,675,836 ",,"148,065 ",,"64,066 ",,"1,957,566 ",,"974,125 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,087",CB,DO,43,,$0.89 ,,0.06 ,,$218.96 ,,15.6 ,,$14.07 ,,$0.62 ,,,"$501,447 ",,"$7,957,100 ",,"565,518 ",,"36,341 ",,"12,878,000 ",,"995,499 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,087",MB,PT,6,,$0.30 ,,0.02 ,,$52.27 ,,3.8 ,,$13.90 ,,$3.47 ,,,"$17,932 ",,"$822,371 ",,"59,150 ",,"15,734 ",,"237,248 ",,"204,344 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,069",MB,DO,533,,$0.87 ,,0.12 ,,$112.85 ,,15.5 ,,$7.27 ,,$1.68 ,,,"$29,005,071 ",,"$243,666,328 ",,"33,521,239 ",,"2,159,188 ",,"144,619,351 ",,"27,499,916 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,069",VP,PT,186,,$1.45 ,,0.43 ,,$21.64 ,,6.4 ,,$3.39 ,,$0.09 ,,,"$748,921 ",,"$1,747,418 ",,"515,880 ",,"80,758 ",,"19,023,638 ",,"3,061,242 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,069",DT,PT,115,,$2.53 ,,0.06 ,,$71.19 ,,1.7 ,,$41.63 ,,$3.07 ,,,"$1,420,630 ",,"$23,395,839 ",,"562,000 ",,"328,641 ",,"7,625,700 ",,"5,614,299 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,069",DR,PT,106,,$2.50 ,,0.06 ,,$86.84 ,,2.1 ,,$40.76 ,,$3.36 ,,,"$838,292 ",,"$13,650,306 ",,"334,880 ",,"157,192 ",,"4,060,318 ",,"1,986,108 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,069",LR,DO,104,,$0.93 ,,0.15 ,,$377.15 ,,62.9 ,,$5.99 ,,$0.73 ,,,"$27,596,043 ",,"$178,416,448 ",,"29,762,161 ",,"473,059 ",,"244,404,460 ",,"9,829,532 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,069",CR,PT,23,,$4.31 ,,0.32 ,,$564.41 ,,41.4 ,,$13.62 ,,$0.69 ,,,"$8,848,874 ",,"$27,968,775 ",,"2,054,001 ",,"49,554 ",,"40,270,227 ",,"1,164,706 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,069",SR,DO,2,,$0.00 ,,0.00 ,,$142.11 ,,9.2 ,,$15.39 ,,$10.59 ,,,$0 ,,"$766,522 ",,"49,793 ",,"5,394 ",,"72,398 ",,"36,779 ",,No,,,,,,
Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,Chicago,IL,5118,50118,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,061",CR,DO,"1,061",,$4.73 ,,0.47 ,,$505.50 ,,50.6 ,,$10.00 ,,$0.45 ,,,"$341,966,405 ",,"$722,591,592 ",,"72,289,606 ",,"1,429,448 ",,"1,616,847,589 ",,"43,521,315 ",,No,,,,,,
MTA Long Island Rail Road,Jamaica,NY,2100,20100,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,020",CR,DO,"1,020",,$6.97 ,,0.55 ,,$601.88 ,,47.4 ,,$12.69 ,,$0.61 ,,,"$719,213,774 ",,"$1,309,290,914 ",,"103,196,857 ",,"2,175,341 ",,"2,154,354,158 ",,"66,763,465 ",,No,,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419 ","1,011",MB,DO,465,,$0.99 ,,0.26 ,,$114.49 ,,29.8 ,,$3.85 ,,$0.90 ,,,"$60,389,027 ",,"$233,867,356 ",,"60,779,104 ",,"2,042,743 ",,"258,545,484 ",,"25,181,058 ",,No,,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419 ","1,011",HR,DO,208,,$1.05 ,,0.33 ,,$270.08 ,,85.8 ,,$3.15 ,,$0.47 ,,,"$75,717,593 ",,"$226,438,652 ",,"71,945,326 ",,"838,398 ",,"477,298,793 ",,"22,267,826 ",,No,,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419 ","1,011",DR,PT,169,,$2.10 ,,0.03 ,,$101.46 ,,1.6 ,,$64.20 ,,$5.88 ,,,"$151,364 ",,"$4,619,683 ",,"71,955 ",,"45,531 ",,"785,118 ",,"701,178 ",,No,,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419 ","1,011",DR,DO,169,,$3.39 ,,0.07 ,,$84.19 ,,1.7 ,,$49.18 ,,$3.74 ,,,"$1,988,571 ",,"$28,854,149 ",,"586,722 ",,"342,727 ",,"7,719,055 ",,"5,985,844 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",985,MB,DO,475,,$0.78 ,,0.25 ,,$186.54 ,,61.0 ,,$3.06 ,,$1.35 ,,,"$79,223,774 ",,"$311,440,005 ",,"101,846,949 ",,"1,669,527 ",,"230,498,077 ",,"13,497,051 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",985,TB,DO,196,,$0.78 ,,0.29 ,,$179.46 ,,66.5 ,,$2.70 ,,$1.80 ,,,"$50,655,640 ",,"$175,718,172 ",,"65,120,886 ",,"979,125 ",,"97,410,860 ",,"6,204,992 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",985,DR,PT,132,,$2.27 ,,0.06 ,,$72.18 ,,1.8 ,,$39.17 ,,$6.50 ,,,"$1,087,094 ",,"$18,772,080 ",,"479,290 ",,"260,072 ",,"2,888,816 ",,"1,745,564 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",985,LR,DO,131,,$0.78 ,,0.19 ,,$395.57 ,,96.2 ,,$4.11 ,,$1.51 ,,,"$40,546,185 ",,"$214,370,109 ",,"52,124,572 ",,"541,930 ",,"141,541,475 ",,"5,170,134 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",985,CC,DO,27,,$5.03 ,,0.47 ,,$445.69 ,,41.7 ,,$10.70 ,,$8.58 ,,,"$29,151,263 ",,"$62,057,044 ",,"5,800,222 ",,"139,238 ",,"7,234,372 ",,"258,452 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",985,SR,DO,24,,$0.78 ,,0.27 ,,$231.22 ,,81.2 ,,$2.85 ,,$1.92 ,,,"$5,799,460 ",,"$21,227,333 ",,"7,455,556 ",,"91,806 ",,"11,049,745 ",,"521,024 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",950,MB,DO,534,,$1.11 ,,0.27 ,,$136.74 ,,32.6 ,,$4.19 ,,$0.91 ,,,"$66,843,094 ",,"$251,249,183 ",,"59,982,440 ",,"1,837,409 ",,"277,385,619 ",,"20,698,766 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",950,DR,PT,226,,$7.90 ,,0.22 ,,$68.39 ,,1.9 ,,$36.04 ,,$3.90 ,,,"$7,312,066 ",,"$33,364,427 ",,"925,818 ",,"487,856 ",,"8,551,496 ",,"6,350,618 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",950,LR,DO,116,,$1.22 ,,0.38 ,,$208.72 ,,65.2 ,,$3.20 ,,$0.59 ,,,"$49,059,712 ",,"$128,642,637 ",,"40,198,185 ",,"616,337 ",,"216,465,191 ",,"8,856,111 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",950,DT,PT,70,,$7.90 ,,0.22 ,,$97.47 ,,2.7 ,,$35.59 ,,$3.33 ,,,"$1,095,793 ",,"$4,938,111 ",,"138,744 ",,"50,665 ",,"1,481,489 ",,"1,261,282 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",950,YR,PT,4,,$1.18 ,,0.07 ,,"$1,046.16 ",,60.6 ,,$17.27 ,,$2.03 ,,,"$540,148 ",,"$7,898,519 ",,"457,374 ",,"7,550 ",,"3,884,138 ",,"163,721 ",,No,,,,,,
"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,5182,50182,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ",940,DR,PT,919,,$2.62 ,,0.07 ,,$63.29 ,,1.7 ,,$36.78 ,,$3.86 ,,,"$10,656,959 ",,"$149,476,276 ",,"4,064,487 ",,"2,361,722 ",,"38,707,243 ",,"33,842,757 ",,No,,,,,,
"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,5182,50182,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ",940,DT,PT,21,,$2.45 ,,0.09 ,,$60.04 ,,2.1 ,,$27.97 ,,$3.50 ,W,,"$127,578 ",,"$1,453,905 ",,"51,979 ",,"24,217 ",,"414,973 ",W,"414,973 ",,Yes,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",939,MB,DO,606,,$1.47 ,,0.26 ,,$189.69 ,,33.8 ,,$5.62 ,,$1.31 ,,,"$78,845,791 ",,"$301,385,382 ",,"53,671,684 ",,"1,588,792 ",,"229,327,944 ",,"20,848,011 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",939,DR,PT,271,,$6.78 ,,0.30 ,,$54.66 ,,2.4 ,,$22.92 ,,$2.92 ,,,"$10,351,491 ",,"$35,016,141 ",,"1,527,690 ",,"640,622 ",,"11,993,367 ",,"9,517,334 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",939,LR,DO,60,,$1.47 ,,0.20 ,,$353.57 ,,47.7 ,,$7.42 ,,$1.97 ,,,"$11,946,415 ",,"$60,301,731 ",,"8,132,130 ",,"170,551 ",,"30,534,635 ",,"2,170,843 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",939,IP,DO,2,,$1.47 ,,0.77 ,,$189.74 ,,99.4 ,,$1.91 ,,$16.34 ,,,"$722,781 ",,"$939,596 ",,"492,009 ",,"4,952 ",,"57,494 ",,"11,580 ",,No,,,,,,
Metro Transit,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"2,650,890 ",843,MB,DO,754,,$1.16 ,,0.23 ,,$145.57 ,,28.8 ,,$5.06 ,,$1.16 ,,,"$68,557,282 ",,"$298,237,875 ",,"58,949,823 ",,"2,048,801 ",,"257,915,907 ",,"24,591,791 ",,No,,,,,,
Metro Transit,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"2,650,890 ",843,LR,DO,69,,$1.01 ,,0.35 ,,$155.21 ,,53.6 ,,$2.90 ,,$0.71 ,,,"$23,077,300 ",,"$66,536,024 ",,"22,963,629 ",,"428,683 ",,"93,625,243 ",,"5,228,128 ",,No,,,,,,
Metro Transit,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"2,650,890 ",843,CR,PT,20,,$3.18 ,,0.14 ,,"$1,222.41 ",,52.1 ,,$23.45 ,,$0.95 ,,,"$2,258,760 ",,"$16,677,279 ",,"711,167 ",,"13,643 ",,"17,608,093 ",,"538,172 ",,No,,,,,,
VIA Metropolitan Transit,San Antonio,TX,6011,60011,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,758,210 ",816,MB,DO,378,,$0.54 ,,0.12 ,,$103.28 ,,23.2 ,,$4.45 ,,$1.06 ,,,"$20,290,820 ",,"$168,001,726 ",,"37,773,828 ",,"1,626,694 ",,"158,318,158 ",,"21,832,408 ",,No,,,,,,
VIA Metropolitan Transit,San Antonio,TX,6011,60011,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,758,210 ",816,VP,PT,214,,$5.44 ,,1.27 ,,$23.72 ,,5.5 ,,$4.28 ,,$0.09 ,,,"$2,668,712 ",,"$2,097,407 ",,"490,451 ",,"88,424 ",,"23,421,206 ",,"4,437,073 ",,No,,,,,,
