Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,582",MB,PT,83,,$1.11 ,,0.14 ,,$107.48 ,,13.5 ,,$7.97 ,,$1.62 ,,,"$1,920,745 ",,"$13,760,068 ",,"1,727,543 ",,"128,029 ",,"8,477,820 ",,"1,599,589 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,582",DR,DO,8,,$1.70 ,,0.09 ,,$55.61 ,,2.8 ,,$19.83 ,,$2.82 ,,,"$78,005 ",,"$911,331 ",,"45,947 ",,"16,389 ",,"323,358 ",,"200,197 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,582",DT,PT,78,,$5.09 ,,0.18 ,,$81.83 ,,2.9 ,,$28.71 ,,$4.54 ,,,"$473,540 ",,"$2,671,029 ",,"93,037 ",,"32,642 ",,"588,306 ",,"560,704 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,582",VP,DO,608,,$1.74 ,,0.46 ,,$21.17 ,,5.6 ,,$3.81 ,,$0.18 ,,,"$2,637,916 ",,"$5,789,557 ",,"1,518,146 ",,"273,456 ",,"32,447,220 ",,"8,002,454 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,582",MB,DO,552,,$1.11 ,,0.16 ,,$115.03 ,,17.0 ,,$6.76 ,,$1.04 ,,,"$30,101,736 ",,"$183,133,456 ",,"27,077,197 ",,"1,592,101 ",,"176,273,794 ",,"22,593,717 ",,No,,,,,,
Pace - Suburban Bus Division,Arlington Heights,IL,5113,50113,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,582",DR,PT,253,,$1.46 ,,0.06 ,,$75.70 ,,3.3 ,,$23.22 ,,$3.32 ,,,"$1,329,102 ",,"$21,097,732 ",,"908,629 ",,"278,686 ",,"6,356,594 ",,"3,991,819 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,501",DT,PT,99,,$3.44 ,,0.28 ,,$69.00 ,,5.5 ,,$12.44 ,,$4.11 ,,,"$466,153 ",,"$1,687,990 ",,"135,639 ",,"24,462 ",,"410,307 ",,"391,276 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,501",CB,DO,6,,$1.68 ,,0.11 ,,$168.01 ,,10.7 ,,$15.69 ,,$0.74 ,,,"$194,653 ",,"$1,814,289 ",,"115,641 ",,"10,799 ",,"2,441,650 ",,"253,742 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,501",VP,PT,538,,$3.95 ,,0.67 ,,$32.33 ,,5.5 ,,$5.88 ,,$0.17 ,,,"$5,120,531 ",,"$7,625,144 ",,"1,297,079 ",,"235,837 ",,"44,765,651 ",,"9,030,958 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,501",DR,PT,398,,$4.42 ,,0.09 ,,$99.78 ,,2.1 ,,$47.51 ,,$4.21 ,,,"$6,520,789 ",,"$70,126,555 ",,"1,475,934 ",,"702,803 ",,"16,656,225 ",,"11,542,910 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,501",MB,DO,257,,$0.99 ,,0.22 ,,$131.90 ,,28.6 ,,$4.62 ,,$1.38 ,,,"$27,711,989 ",,"$128,823,910 ",,"27,908,275 ",,"976,672 ",,"93,370,948 ",,"11,435,030 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,501",CB,PT,22,,$1.44 ,,0.10 ,,$98.94 ,,7.1 ,,$13.94 ,,$0.72 ,,,"$220,840 ",,"$2,134,529 ",,"153,080 ",,"21,573 ",,"2,950,650 ",,"453,954 ",,No,,,,,,
Orange County Transportation Authority,Orange,CA,9036,90036,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,501",MB,PT,181,,$0.97 ,,0.19 ,,$96.89 ,,19.0 ,,$5.09 ,,$1.31 ,,,"$11,389,144 ",,"$59,992,332 ",,"11,777,850 ",,"619,169 ",,"45,640,176 ",,"7,617,154 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,480",MB,DO,488,,$1.13 ,,0.22 ,,$154.43 ,,29.6 ,,$5.22 ,,$0.98 ,,,"$52,639,973 ",,"$242,441,480 ",,"46,455,323 ",,"1,569,930 ",,"248,311,937 ",,"20,687,055 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,480",DR,PT,434,,$4.17 ,,0.10 ,,$72.92 ,,1.7 ,,$43.47 ,,$4.99 ,,,"$5,065,681 ",,"$52,834,110 ",,"1,215,468 ",,"724,579 ",,"10,585,859 ",,"11,348,658 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,480",MB,PT,379,,$1.31 ,,0.29 ,,$68.84 ,,15.2 ,,$4.52 ,,$1.07 ,,,"$24,558,726 ",,"$85,073,297 ",,"18,810,998 ",,"1,235,839 ",,"79,832,928 ",,"15,079,952 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,480",CR,PT,20,,$2.92 ,,0.52 ,,$551.63 ,,97.7 ,,$5.65 ,,$0.42 ,,,"$20,273,722 ",,"$39,236,112 ",,"6,950,256 ",,"71,128 ",,"93,501,777 ",,"2,581,113 ",,No,,,,,,
Denver Regional Transportation District,Denver,CO,8006,80006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,374,203 ","1,480",LR,DO,159,,$1.55 ,,0.33 ,,$145.09 ,,31.0 ,,$4.67 ,,$0.66 ,,,"$38,157,473 ",,"$115,181,118 ",,"24,645,459 ",,"793,856 ",,"175,410,880 ",,"12,602,637 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,221",CB,PT,9,,$1.15 ,,0.05 ,,$242.48 ,,11.0 ,,$21.95 ,,$0.52 ,,,"$398,692 ",,"$7,588,950 ",,"345,784 ",,"31,297 ",,"14,572,565 ",,"899,892 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,221",HR,DO,84,,$0.81 ,,0.16 ,,$281.38 ,,55.4 ,,$5.08 ,,$0.67 ,,,"$16,120,089 ",,"$101,483,951 ",,"19,984,735 ",,"360,670 ",,"151,178,900 ",,"7,857,582 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,221",MB,DO,709,,$1.21 ,,0.19 ,,$147.25 ,,23.5 ,,$6.26 ,,$1.01 ,,,"$70,354,350 ",,"$363,156,856 ",,"58,000,998 ",,"2,466,292 ",,"357,878,157 ",,"28,285,507 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,221",DR,PT,369,,$3.60 ,,0.12 ,,$45.50 ,,1.5 ,,$30.80 ,,$2.39 ,,,"$5,877,893 ",,"$50,311,740 ",,"1,633,236 ",,"1,105,810 ",,"21,038,219 ",,"13,016,158 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,221",MB,PT,29,,$0.36 ,,0.06 ,,$48.03 ,,7.4 ,,$6.45 ,,$1.26 ,,,"$13,160 ",,"$238,694 ",,"37,004 ",,"4,970 ",,"190,201 ",,"58,477 ",,No,,,,,,
Miami-Dade Transit,Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ","1,221",MG,DO,21,,$0.00 ,,0.00 ,,$260.55 ,,86.0 ,,$3.03 ,,$3.25 ,,,$0 ,,"$28,675,295 ",,"9,463,403 ",,"110,057 ",,"8,834,353 ",,"1,122,584 ",,No,,,,,,
Access Services  ,El Monte,CA,9157,90157,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,187",DR,PT,608,,$2.19 ,,0.07 ,,$52.37 ,,1.6 ,,$32.76 ,,$2.85 ,,,"$5,389,929 ",,"$80,266,647 ",,"2,459,830 ",,"1,538,550 ",,"28,224,505 ",,"21,702,094 ",,No,,,,,,
Access Services  ,El Monte,CA,9157,90157,Independent Public Agency or Authority of Transit Service,Full Reporter,"12,150,996 ","1,187",DT,PT,579,,$2.39 ,,0.07 ,,$91.09 ,,2.6 ,,$35.08 ,,$2.39 ,,,"$4,500,111 ",,"$66,094,536 ",,"1,883,866 ",,"725,596 ",,"27,677,286 ",,"16,092,077 ",,No,,,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,178",MB,PT,9,,$1.49 ,,0.25 ,,$85.22 ,,14.3 ,,$5.96 ,,$5.54 ,,,"$594,032 ",,"$2,371,560 ",,"397,913 ",,"27,828 ",,"427,858 ",,"146,549 ",,No,,,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,178",FB,PT,2,,$1.31 ,,0.06 ,,$969.53 ,,44.2 ,,$21.95 ,,$5.40 ,,,"$247,984 ",,"$4,144,733 ",,"188,805 ",,"4,275 ",,"767,150 ",,"49,178 ",,No,,,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,178",CR,DO,"1,167",,$8.54 ,,0.60 ,,$581.30 ,,41.1 ,,$14.13 ,,$0.54 ,,,"$737,369,005 ",,"$1,220,233,301 ",,"86,362,532 ",,"2,099,132 ",,"2,270,934,422 ",,"68,583,596 ",,No,,,,,,
MTA Bus Company,New York,NY,2188,20188,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,098",MB,DO,"1,098",,$1.78 ,,0.27 ,,$253.02 ,,38.1 ,,$6.65 ,,$2.34 ,,,"$217,164,460 ",,"$812,671,178 ",,"122,214,328 ",,"3,211,943 ",,"347,110,002 ",,"26,687,971 ",,No,,,,,,
"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,5182,50182,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,096",DR,PT,943,,$2.59 ,,0.07 ,,$66.59 ,,1.7 ,,$39.67 ,,$4.13 ,,,"$10,268,420 ",,"$157,521,706 ",,"3,971,230 ",,"2,365,443 ",,"38,170,004 ",,"32,547,558 ",,No,,,,,,
"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,5182,50182,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,096",DT,PT,153,,$2.25 ,,0.06 ,,$72.80 ,,2.0 ,,$36.92 ,,$3.92 ,,,"$324,535 ",,"$5,325,140 ",,"144,219 ",,"73,150 ",,"1,357,965 ",,"1,167,670 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,086",LR,DO,91,,$0.95 ,,0.28 ,,$180.35 ,,52.5 ,,$3.44 ,,$0.70 ,,,"$17,968,710 ",,"$64,680,283 ",,"18,823,578 ",,"358,645 ",,"92,586,564 ",,"6,732,768 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,086",DR,DO,65,,$2.18 ,,0.04 ,,$143.62 ,,2.5 ,,$58.18 ,,$6.16 ,,,"$526,433 ",,"$14,050,516 ",,"241,482 ",,"97,834 ",,"2,281,602 ",,"1,707,055 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,086",MB,PT,6,,$0.28 ,,0.02 ,,$49.30 ,,4.3 ,,$11.40 ,,$2.56 ,,,"$19,240 ",,"$773,552 ",,"67,876 ",,"15,691 ",,"302,492 ",,"207,349 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,086",CR,DO,45,,$1.49 ,,0.21 ,,$222.55 ,,31.4 ,,$7.09 ,,$0.28 ,,,"$7,212,605 ",,"$34,438,729 ",,"4,854,099 ",,"154,744 ",,"122,257,990 ",,"5,349,524 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,086",CB,DO,43,,$0.91 ,,0.06 ,,$185.94 ,,13.3 ,,$14.00 ,,$0.62 ,,,"$501,682 ",,"$7,749,445 ",,"553,595 ",,"41,678 ",,"12,565,005 ",,"1,017,334 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,086",DR,PT,43,,$0.45 ,,0.02 ,,$59.05 ,,2.3 ,,$26.12 ,,$1.95 ,,,"$65,112 ",,"$3,800,831 ",,"145,495 ",,"64,364 ",,"1,949,038 ",,"1,020,072 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,086",VP,DO,405,,$3.74 ,,1.36 ,,$19.63 ,,7.2 ,,$2.74 ,,$0.07 ,,,"$4,728,930 ",,"$3,469,358 ",,"1,264,410 ",,"176,776 ",,"46,756,678 ",,"6,449,439 ",,No,,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243 ","1,086",MB,DO,388,,$1.11 ,,0.16 ,,$107.21 ,,15.9 ,,$6.73 ,,$1.49 ,,,"$21,136,490 ",,"$128,771,907 ",,"19,128,384 ",,"1,201,079 ",,"86,159,850 ",,"16,229,720 ",,No,,,,,,
Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,Chicago,IL,5118,50118,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208 ","1,064",CR,DO,"1,064",,$5.03 ,,0.48 ,,$516.57 ,,49.1 ,,$10.52 ,,$0.47 ,,,"$355,260,071 ",,"$742,720,322 ",,"70,592,215 ",,"1,437,803 ",,"1,577,342,949 ",,"43,688,918 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,061",DR,PT,91,,$2.58 ,,0.07 ,,$75.25 ,,2.0 ,,$38.23 ,,$3.18 ,,,"$875,721 ",,"$12,977,363 ",,"339,471 ",,"172,457 ",,"4,076,199 ",,"2,184,728 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,061",MB,DO,537,,$0.87 ,,0.11 ,,$119.99 ,,14.7 ,,$8.15 ,,$2.22 ,,,"$27,640,085 ",,"$260,331,520 ",,"31,951,162 ",,"2,169,564 ",,"117,278,600 ",,"27,565,509 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,061",CR,PT,23,,$4.23 ,,0.31 ,,$390.06 ,,29.0 ,,$13.47 ,,$0.68 ,,,"$8,866,859 ",,"$28,267,498 ",,"2,097,999 ",,"72,469 ",,"41,313,641 ",,"1,630,259 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,061",SR,DO,2,,$0.00 ,,0.00 ,,$213.60 ,,12.7 ,,$16.86 ,,$10.78 ,,,$0 ,,"$2,627,467 ",,"155,852 ",,"12,301 ",,"243,834 ",,"84,248 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,061",VP,PT,177,,$2.52 ,,0.78 ,,$20.57 ,,6.4 ,,$3.23 ,,$0.09 ,,,"$1,299,573 ",,"$1,663,065 ",,"514,893 ",,"80,844 ",,"19,495,810 ",,"3,087,735 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,061",DT,PT,125,,$2.58 ,,0.06 ,,$72.16 ,,1.7 ,,$42.01 ,,$3.07 ,,,"$1,366,613 ",,"$22,254,912 ",,"529,783 ",,"308,413 ",,"7,259,597 ",,"5,513,890 ",,No,,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892 ","1,061",LR,DO,106,,$0.92 ,,0.16 ,,$356.20 ,,61.0 ,,$5.84 ,,$0.72 ,,,"$27,712,502 ",,"$175,197,867 ",,"29,993,849 ",,"491,854 ",,"243,220,239 ",,"10,244,288 ",,No,,,,,,
MTA Long Island Rail Road,Jamaica,NY,2100,20100,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295 ","1,036",CR,DO,"1,036",,$7.07 ,,0.54 ,,$640.87 ,,48.8 ,,$13.14 ,,$0.45 ,,,"$732,987,655 ",,"$1,361,952,328 ",,"103,630,405 ",,"2,125,167 ",,"2,996,872,220 ",,"67,046,480 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",988,MB,DO,477,,$0.77 ,,0.25 ,,$172.40 ,,56.4 ,,$3.05 ,,$1.42 ,,,"$82,908,312 ",,"$329,281,264 ",,"107,795,832 ",,"1,910,010 ",,"231,620,604 ",,"14,922,469 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",988,CC,DO,27,,$4.34 ,,0.40 ,,$454.54 ,,42.3 ,,$10.74 ,,$8.56 ,,,"$27,016,038 ",,"$66,854,982 ",,"6,224,072 ",,"147,083 ",,"7,814,503 ",,"264,247 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",988,SR,DO,24,,$0.77 ,,0.24 ,,$203.42 ,,63.9 ,,$3.18 ,,$2.23 ,,,"$5,746,779 ",,"$23,796,259 ",,"7,471,854 ",,"116,979 ",,"10,674,054 ",,"629,009 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",988,TB,DO,197,,$0.77 ,,0.25 ,,$189.60 ,,61.1 ,,$3.10 ,,$2.09 ,,,"$40,995,246 ",,"$165,409,220 ",,"53,301,250 ",,"872,395 ",,"79,086,719 ",,"5,481,374 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",988,DR,PT,132,,$2.29 ,,0.05 ,,$79.34 ,,1.8 ,,$43.32 ,,$7.02 ,,,"$1,091,770 ",,"$20,609,984 ",,"475,786 ",,"259,756 ",,"2,935,485 ",,"1,968,208 ",,No,,,,,,
San Francisco Municipal Railway,San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,281,212 ",988,LR,DO,131,,$0.77 ,,0.18 ,,$368.95 ,,88.0 ,,$4.19 ,,$1.53 ,,,"$39,220,045 ",,"$213,773,526 ",,"50,993,166 ",,"579,417 ",,"139,398,231 ",,"5,667,554 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",964,DT,PT,68,,$8.73 ,,0.22 ,,$103.30 ,,2.6 ,,$39.61 ,,$3.53 ,,,"$1,118,651 ",,"$5,072,747 ",,"128,081 ",,"49,108 ",,"1,438,469 ",,"1,262,234 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",964,MB,DO,550,,$1.13 ,,0.25 ,,$138.86 ,,30.7 ,,$4.53 ,,$0.93 ,,,"$65,512,900 ",,"$261,867,139 ",,"57,837,802 ",,"1,885,784 ",,"282,061,298 ",,"20,948,228 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",964,YR,PT,4,,$1.06 ,,0.07 ,,$959.05 ,,60.1 ,,$15.95 ,,$1.88 ,,,"$473,627 ",,"$7,152,572 ",,"448,510 ",,"7,458 ",,"3,801,325 ",,"161,886 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",964,DR,PT,226,,$8.73 ,,0.22 ,,$74.35 ,,1.8 ,,$40.29 ,,$4.39 ,,,"$7,769,411 ",,"$35,839,809 ",,"889,566 ",,"482,017 ",,"8,163,909 ",,"6,205,930 ",,No,,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898 ",964,LR,DO,116,,$1.24 ,,0.36 ,,$222.51 ,,63.7 ,,$3.49 ,,$0.64 ,,,"$49,384,596 ",,"$138,797,386 ",,"39,741,354 ",,"623,791 ",,"215,622,682 ",,"8,881,841 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",939,MB,DO,614,,$1.48 ,,0.26 ,,$187.02 ,,33.2 ,,$5.64 ,,$1.34 ,,,"$78,982,204 ",,"$301,051,225 ",,"53,389,294 ",,"1,609,743 ",,"224,980,637 ",,"21,039,819 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",939,LR,DO,57,,$1.19 ,,0.15 ,,$371.07 ,,45.7 ,,$8.11 ,,$2.12 ,,,"$9,210,530 ",,"$62,950,866 ",,"7,759,217 ",,"169,646 ",,"29,714,858 ",,"2,171,773 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",939,DR,PT,266,,$7.27 ,,0.31 ,,$56.80 ,,2.4 ,,$23.69 ,,$2.99 ,,,"$10,816,149 ",,"$35,216,342 ",,"1,486,771 ",,"620,046 ",,"11,791,614 ",,"9,256,183 ",,No,,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853 ",939,IP,DO,2,,$1.41 ,,0.82 ,,$168.59 ,,98.5 ,,$1.71 ,,$14.64 ,,,"$836,482 ",,"$1,018,784 ",,"595,336 ",,"6,043 ",,"69,569 ",,"14,132 ",,No,,,,,,
Metro Transit ,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"2,650,890 ",850,LR,DO,76,,$1.01 ,,0.34 ,,$166.23 ,,55.8 ,,$2.98 ,,$0.70 ,,,"$24,144,349 ",,"$70,924,094 ",,"23,810,995 ",,"426,665 ",,"102,035,173 ",,"5,283,542 ",,No,,,,,,
Metro Transit ,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"2,650,890 ",850,MB,DO,754,,$1.16 ,,0.23 ,,$143.21 ,,28.2 ,,$5.07 ,,$1.22 ,,,"$66,307,058 ",,"$290,671,637 ",,"57,322,632 ",,"2,029,663 ",,"237,929,456 ",,"24,651,638 ",,No,,,,,,
Metro Transit ,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"2,650,890 ",850,CR,PT,20,,$3.17 ,,0.16 ,,"$1,053.85 ",,54.8 ,,$19.23 ,,$0.79 ,,,"$2,516,900 ",,"$15,261,800 ",,"793,798 ",,"14,482 ",,"19,441,485 ",,"556,323 ",,No,,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419 ",845,MB,DO,466,,$1.00 ,,0.27 ,,$98.75 ,,27.2 ,,$3.63 ,,$0.83 ,,,"$57,220,464 ",,"$208,724,592 ",,"57,460,309 ",,"2,113,732 ",,"251,234,929 ",,"26,238,748 ",,No,,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419 ",845,HR,DO,210,,$1.12 ,,0.40 ,,$225.95 ,,81.2 ,,$2.78 ,,$0.41 ,,,"$76,503,453 ",,"$189,912,832 ",,"68,280,860 ",,"840,494 ",,"468,811,412 ",,"22,334,168 ",,No,,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419 ",845,DR,PT,169,,$1.78 ,,0.04 ,,$77.89 ,,1.6 ,,$49.80 ,,$3.66 ,,,"$1,225,399 ",,"$34,241,112 ",,"687,537 ",,"439,582 ",,"9,343,763 ",,"7,252,423 ",,No,,,,,,
